5,0
0.48,0
0.46,0
0.44,0
0.42,0
0.4,0
0.38,0
0.36,0
0.34,0
0.32,0
0.3,0
0.28,0
0.26,0
0.24,0
0.22,0
0.2,0
0.18,0
0.16,0
0.14,0
0.12,0
0.1,0
0.08,0
0.06,0
0.04,0
0.02,0
0,0
-0.02,0
-0.04,0
-0.0600000000000001,0
-0.0800000000000001,27391
-0.1,12103
-0.12,10829
-0.14,14014
-0.16,8281
-0.18,5096
-0.2,7007
-0.22,5096
-0.24,7644
-0.26,3822
-0.28,3822
-0.3,1911
-0.32,1911
-0.34,1274
-0.36,5733
-0.38,637
-0.4,3822
-0.42,2548
-0.44,0
-0.46,1274
-0.48,3185
-0.5,637
-0.52,2548
-0.54,1274
-0.56,1274
-0.58,1274
-0.6,637
-0.62,0
-0.64,1274
-0.66,0
-0.68,1274
-0.7,637
-0.72,0
-0.74,0
-0.76,0
-0.78,0
-0.8,0
-0.82,0
-0.84,0
-0.86,0
-0.88,0
-0.9,0
-0.92,0
-0.94,0
-0.96,0
-0.98,0
-1,637
-1.02,637
-1.04,0
-1.06,0
-1.08,0
-1.1,0
-1.12,1274
-1.14,637
-1.16,637
-1.18,0
-1.2,637
-1.22,0
-1.24,1274
-1.26,0
-1.28,637
-1.3,0
-1.32,0
-1.34,0
-1.36,637
-1.38,637
-1.4,0
-1.42,0
-1.44,637
-1.46,0
-1.48,637
-1.5,0
-1.52,637
-1.54,637
-1.56,1274
-1.58,0
-1.6,0
-1.62,637
-1.64,1274
-1.66,0
-1.68,637
-1.7,0
-1.72,0
-1.74,637
-1.76,637
-1.78,1911
-1.8,0
-1.82,0
-1.84,0
-1.86,637
-1.88,637
-1.9,637
-1.92,0
-1.94,0
-1.96,0
-1.98,1274
-2,0
-2.02,1911
-2.04,1274
-2.06,637
-2.08,0
-2.1,1911
-2.12,637
-2.14,0
-2.16,1274
-2.18,1911
-2.2,0
-2.22,1274
-2.24,0
-2.26,2548
-2.28,1274
-2.3,0
-2.32,1911
-2.34,637
-2.36,637
-2.38,1274
-2.4,1911
-2.42,1274
-2.44,1911
-2.46,637
-2.48,0
-2.5,637
-2.52,1274
-2.54,0
-2.56,0
-2.58,0
-2.6,5733
-2.62,3185
-2.64,3185
-2.66,3185
-2.68,1911
-2.7,1911
-2.72,3185
-2.74,5096
-2.76,5096
-2.78,3185
-2.8,9555
-2.82,5096
-2.84,6370
-2.86,7007
-2.88,11466
-2.9,10192
-2.92,17836
-2.94,19110
-2.96,16562
-2.98,26754
-3,28028
-3.02,34398
-3.04,34398
-3.06,38857
-3.08,38857
-3.1,45227
-3.12,58604
-3.14,84084
-3.16,60515
-3.18,79625
-3.2,105742
-3.22,85995
-3.24,122304
-3.26,114660
-3.28,100646
-3.3,133133
-3.32,99372
-3.34,127400
-3.36,107016
-3.38,134407
-3.4,126126
-3.42,96187
-3.44,119756
-3.46,92365
-3.48,71344
-3.5,70070
-3.52,103831
-3.54,79625
-3.56,86632
-3.58,72618
-3.6,84721
-3.62,64974
-3.64,63700
-3.66,61152
-3.68,53508
-3.7,59878
-3.72,48412
-3.74,38857
-3.76,52871
-3.78,57967
-3.8,34398
-3.82,38857
-3.84,38220
-3.86,31213
-3.88,31213
-3.9,22295
-3.92,29939
-3.94,35672
-3.96,23569
-3.98,21021
-4,17199
-4.02,17836
-4.04,15925
-4.06,7644
-4.08,12103
-4.1,11466
-4.12,8918
-4.14,15288
-4.16,7644
-4.18,3822
-4.2,6370
-4.22,4459
-4.24,3185
-4.26,4459
-4.28,3185
-4.3,5733
-4.32,1274
-4.34,1274
-4.36,1274
-4.38,1911
-4.4,1911
-4.42,0
-4.44,637
-4.46,1911
-4.48,1911
-4.5,0
-5,0
