5,0
-0.02,0
-0.04,0
-0.06,637
-0.08,86632
-0.1,9555
-0.12,637
-0.14,1274
-0.16,0
-0.18,0
-0.2,0
-0.22,1911
-0.24,1274
-0.26,637
-0.28,0
-0.3,0
-0.32,637
-0.34,0
-0.36,0
-0.38,637
-0.4,637
-0.42,3822
-0.44,1274
-0.46,1274
-0.48,1911
-0.5,1274
-0.52,2548
-0.54,637
-0.56,1911
-0.58,1274
-0.6,1274
-0.62,3185
-0.64,3822
-0.66,5733
-0.68,6370
-0.7,4459
-0.72,6370
-0.74,5733
-0.76,8918
-0.78,9555
-0.8,12740
-0.82,13377
-0.84,12740
-0.86,19747
-0.88,26754
-0.9,22932
-0.92,28028
-0.94,24843
-0.96,49686
-0.98,43316
-1,62426
-1.02,49049
-1.04,54145
-1.06,68796
-1.08,100646
-1.1,77077
-1.12,113386
-1.14,132496
-1.16,117208
-1.18,189826
-1.2,168168
-1.22,158613
-1.24,203840
-1.26,203203
-1.28,227409
-1.3,208299
-1.32,297479
-1.34,279643
-1.36,240786
-1.38,335062
-1.4,308945
-1.42,278369
-1.44,329966
-1.46,403221
-1.48,314041
-1.5,386022
-1.52,307034
-1.54,347165
-1.56,344617
-1.58,306397
-1.6,351624
-1.62,231868
-1.64,350987
-1.66,280280
-1.68,207025
-1.7,202566
-1.72,240149
-1.74,154791
-1.76,164983
-1.78,163072
-1.8,96824
-1.82,110838
-1.84,91091
-1.86,83447
-1.88,68796
-1.9,52871
-1.92,44590
-1.94,39494
-1.96,45227
-1.98,30576
-2,17199
-2.02,25480
-2.04,19747
-2.06,19747
-2.08,15288
-2.1,12740
-2.12,7644
-2.14,8918
-2.16,4459
-2.18,5733
-2.2,7644
-2.22,3822
-2.24,7644
-2.26,7007
-2.28,5096
-2.3,4459
-2.32,5096
-2.34,3822
-2.36,8281
-2.38,5096
-2.4,5733
-2.42,7007
-2.44,5096
-2.46,5096
-2.48,5096
-2.5,3185
-2.52,10829
-2.54,8281
-2.56,8281
-2.58,12103
-2.6,8918
-2.62,8918
-2.64,4459
-2.66,12740
-2.68,11466
-2.7,4459
-2.72,11466
-2.74,15925
-2.76,10192
-2.78,10192
-2.8,12740
-2.82,12103
-2.84,12103
-2.86,10192
-2.88,15925
-2.9,10192
-2.92,16562
-2.94,15288
-2.96,18473
-2.98,14651
-3,11466
-3.02,17199
-3.04,15925
-3.06,12103
-3.08,16562
-3.1,20384
-3.12,14651
-3.14,18473
-3.16,14651
-3.18,22295
-3.2,17199
-3.22,22295
-3.24,15925
-3.26,14014
-3.28,11466
-3.3,12740
-3.32,10192
-3.34,8281
-3.36,18473
-3.38,16562
-3.4,10192
-3.42,11466
-3.44,8281
-3.46,12103
-3.48,13377
-3.5,7644
-3.52,10192
-3.54,7007
-3.56,10192
-3.58,7644
-3.6,4459
-3.62,3185
-3.64,3822
-3.66,4459
-3.68,5096
-3.7,3822
-3.72,1911
-3.74,4459
-3.76,1274
-3.78,4459
-3.8,1911
-3.82,3185
-3.84,1274
-3.86,637
-3.88,2548
-3.9,1274
-3.92,0
-3.94,637
-3.96,1274
-3.98,2548
-4,637
-4.02,1911
-4.04,0
-4.06,1274
-4.08,637
-4.1,1911
-4.12,1274
-4.14,637
-4.16,1911
-4.18,3185
-4.2,637
-4.22,1911
-4.24,0
-4.26,2548
-4.28,637
-4.3,1274
-4.32,637
-4.34,3185
-4.36,1274
-4.38,1911
-4.4,0
-4.42,1274
-4.44,1911
-4.46,0
-4.48,2548
-4.5,0
-4.52,1911
-4.54,0
-4.56,1911
-4.58,2548
-4.6,637
-4.62,637
-4.64,637
-4.66,2548
-4.68,637
-4.7,3185
-4.72,1911
-4.74,1274
-4.76,637
-4.78,1274
-4.8,0
-4.82,1911
-4.84,637
-4.86,1911
-4.88,2548
-4.9,1911
-4.92,1911
-4.94,637
-4.96,1274
-4.98,1274
-5,637
-5,0
